customer_id,churn_proba,churn_label,segment
C106348,0.4051441130861376,0,Medium
C106349,0.4606306834369618,0,Medium
C106350,0.34109904176662464,0,Medium
C106351,0.19224733991449858,0,Low
C106352,0.4828800008708783,0,Medium
C106353,0.3923699400416832,0,Medium
C106354,0.21443894624552645,0,Low
C106355,0.3884086166157821,0,Medium
C106356,0.819973093673185,1,High
C106357,0.6255842236069363,1,Medium
C106358,0.3187144378092049,0,Low
C106359,0.557571732169696,1,Medium
C106360,0.23178503996877414,0,Low
C106361,0.21395269595280833,0,Low
C106362,0.6114542462377676,1,Medium
C106363,0.7035082903509065,1,High
C106364,0.5511478711003737,1,Medium
C106365,0.6013979585390552,1,Medium
C106366,0.2585392318163224,0,Low
C106367,0.6912326711962855,1,High
C106368,0.32722305332105056,0,Low
C106369,0.25980695168577367,0,Low
C106370,0.36250542282636444,0,Medium
C106371,0.4327261830672852,0,Medium
C106372,0.5031352789446402,1,Medium
C106373,0.18989165582302855,0,Low
C106374,0.5270568039144532,1,Medium
C106375,0.3170663719419428,0,Low
C106376,0.5354167014907395,1,Medium
C106377,0.7845765283132947,1,High
C106378,0.5406837127824763,1,Medium
C106379,0.5356640652948768,1,Medium
C106380,0.5299457622680847,1,Medium
C106381,0.6362225016470464,1,Medium
C106382,0.3915071494661539,0,Medium
C106383,0.35303859416600425,0,Medium
C106384,0.5414540829705564,1,Medium
C106385,0.5399526669788272,1,Medium
C106386,0.6860100722536909,1,High
C106387,0.42627996082401437,0,Medium
C106388,0.24029283416668387,0,Low
C106389,0.26492281073317236,0,Low
C106390,0.5977927543645217,1,Medium
C106391,0.17897458511761077,0,Low
C106392,0.5662133714987307,1,Medium
C106393,0.6934369994804627,1,High
C106394,0.7511179806888286,1,High
C106395,0.6994013277769147,1,High
C106396,0.4425656989860311,0,Medium
C106397,0.5463767704169964,1,Medium
C106398,0.6388890299398651,1,Medium
C106399,0.6298062578801711,1,Medium
C106400,0.6858499998946455,1,High
C106401,0.6572482039812731,1,Medium
C106402,0.29637649430483526,0,Low
C106403,0.21521219395092628,0,Low
C106404,0.18893776450222044,0,Low
C106405,0.35923297981299956,0,Medium
C106406,0.5871057826531574,1,Medium
C106407,0.6036727138498682,1,Medium
C106408,0.37263227076752514,0,Medium
C106409,0.5472063507631374,1,Medium
C106410,0.40531237519836455,0,Medium
C106411,0.18990560038543228,0,Low
C106412,0.4672664583275105,0,Medium
C106413,0.13803371786617835,0,Low
C106414,0.7041643173225991,1,High
C106415,0.4120093114239119,0,Medium
C106416,0.4559776175712404,0,Medium
C106417,0.6701961457013493,1,High
C106418,0.34604408540309145,0,Medium
C106419,0.23371740410508318,0,Low
C106420,0.15948865050051775,0,Low
C106421,0.4236855044411955,0,Medium
C106422,0.8301252842607953,1,High
C106423,0.4151474599022617,0,Medium
C106424,0.35883881240996823,0,Medium
C106425,0.5542057087882198,1,Medium
C106426,0.4443124945697755,0,Medium
C106427,0.586583330283365,1,Medium
C106428,0.5014979884366502,1,Medium
C106429,0.32367521088844287,0,Low
C106430,0.27564527682679374,0,Low
C106431,0.7041904696780086,1,High
C106432,0.5900016819780262,1,Medium
C106433,0.7454556832996184,1,High
C106434,0.19027012937262075,0,Low
C106435,0.31098715893469037,0,Low
C106436,0.793042186923226,1,High
C106437,0.5272734372764479,1,Medium
C106438,0.5246875097818764,1,Medium
C106439,0.5970541890203278,1,Medium
C106440,0.325863423630003,0,Low
C106441,0.3253486860832895,0,Low
C106442,0.4665652737901282,0,Medium
C106443,0.6280546172953398,1,Medium
C106444,0.6162286911776832,1,Medium
C106445,0.49946885370072336,0,Medium
C106446,0.5855790737253627,1,Medium
C106447,0.5176489011107405,1,Medium
C106448,0.36873981485422336,0,Medium
C106449,0.7767366303063511,1,High
C106450,0.6316484443382153,1,Medium
C106451,0.5270915830001508,1,Medium
C106452,0.22695851746028933,0,Low
C106453,0.35104411615173126,0,Medium
C106454,0.5179416250802663,1,Medium
C106455,0.4269895058673183,0,Medium
C106456,0.5421499127691524,1,Medium
C106457,0.300775805690551,0,Low
C106458,0.4312152020183743,0,Medium
C106459,0.27095714255728104,0,Low
C106460,0.7287628060099333,1,High
C106461,0.6464388319311385,1,Medium
C106462,0.4339478242421165,0,Medium
C106463,0.41104954904337315,0,Medium
C106464,0.14094809594958999,0,Low
C106465,0.7966245363357543,1,High
C106466,0.5070734938586263,1,Medium
C106467,0.5123806924153004,1,Medium
C106468,0.4608308528155419,0,Medium
C106469,0.19261937403394078,0,Low
C106470,0.35662668926349456,0,Medium
C106471,0.7771750136530128,1,High
C106472,0.2274541099940596,0,Low
C106473,0.26454364452575047,0,Low
C106474,0.4534170421991398,0,Medium
C106475,0.7546684323727038,1,High
C106476,0.5199749756790131,1,Medium
C106477,0.4177034896041576,0,Medium
C106478,0.3189268030877007,0,Low
C106479,0.7867592028028221,1,High
C106480,0.6103901201357911,1,Medium
C106481,0.327856106263755,0,Low
C106482,0.2540497532110977,0,Low
C106483,0.4307661388414968,0,Medium
C106484,0.29495225343833603,0,Low
C106485,0.4297874113498134,0,Medium
C106486,0.3273739067030896,0,Low
C106487,0.4958504720629116,0,Medium
C106488,0.415836446408136,0,Medium
C106489,0.6937935765543682,1,High
C106490,0.37346188266084607,0,Medium
C106491,0.7060556108964686,1,High
C106492,0.3743357015285861,0,Medium
C106493,0.5709985850008699,1,Medium
C106494,0.45325507666454623,0,Medium
C106495,0.6887817473352821,1,High
C106496,0.6083548035915651,1,Medium
C106497,0.4236916568966843,0,Medium
C106498,0.36306570286763673,0,Medium
C106499,0.31899871673252755,0,Low
C106500,0.6832583619126082,1,High
C106501,0.7430195567173623,1,High
C106502,0.6401351210837936,1,Medium
C106503,0.6958472656890596,1,High
C106504,0.22861456136896852,0,Low
C106505,0.27570103078368374,0,Low
C106506,0.6752372703243896,1,High
C106507,0.2350250642248655,0,Low
C106508,0.2875903150727543,0,Low
C106509,0.7816412098798218,1,High
C106510,0.6990230428132629,1,High
C106511,0.7906936212870068,1,High
C106512,0.5156530725406988,1,Medium
C106513,0.4722709306734926,0,Medium
C106514,0.48172631958590734,0,Medium
C106515,0.8081797400586298,1,High
C106516,0.7295867079471362,1,High
C106517,0.44032762281000587,0,Medium
C106518,0.3975252683369989,0,Medium
C106519,0.8207763007103326,1,High
C106520,0.7038463132715199,1,High
C106521,0.29004393556911345,0,Low
C106522,0.7117217757805357,1,High
C106523,0.4939002525549326,0,Medium
C106524,0.7480442684584849,1,High
C106525,0.33765539389100696,0,Medium
C106526,0.7978397409050323,1,High
C106527,0.5613329801412943,1,Medium
C106528,0.3310358666984584,0,Medium
C106529,0.3723954347109907,0,Medium
C106530,0.5997709422576835,1,Medium
C106531,0.612906956341819,1,Medium
C106532,0.5548028757593283,1,Medium
C106533,0.7264684134284621,1,High
C106534,0.5331564470610992,1,Medium
C106535,0.533776281636802,1,Medium
C106536,0.5637158026781427,1,Medium
C106537,0.3056831754941373,0,Low
C106538,0.6845166540707414,1,High
C106539,0.7694883385314666,1,High
C106540,0.610745946066976,1,Medium
C106541,0.45077210403524504,0,Medium
C106542,0.5222131352884302,1,Medium
C106543,0.5436271149678406,1,Medium
C106544,0.7199463297661605,1,High
C106545,0.6853562749362138,1,High
C106546,0.5968837971407551,1,Medium
C106547,0.6222271623213085,1,Medium
C106548,0.30816386970944154,0,Low
C106549,0.4655887933758922,0,Medium
C106550,0.5575807158753436,1,Medium
C106551,0.3173792930985613,0,Low
C106552,0.42399422051828045,0,Medium
C106553,0.7405521672275296,1,High
C106554,0.8300676545853621,1,High
C106555,0.7130730697382605,1,High
C106556,0.38864281536975037,0,Medium
C106557,0.3434427594609347,0,Medium
C106558,0.7785781244183769,1,High
C106559,0.3843415598326133,0,Medium
C106560,0.36669625846074205,0,Medium
C106561,0.2463950979543359,0,Low
C106562,0.3379732891031566,0,Medium
C106563,0.22387545777247905,0,Low
C106564,0.43232470267494644,0,Medium
C106565,0.4141704766261864,0,Medium
C106566,0.5666443582286279,1,Medium
C106567,0.32623082428071754,0,Low
C106568,0.7308617555081026,1,High
C106569,0.5097470752372697,1,Medium
C106570,0.3833388234352675,0,Medium
C106571,0.2599918631730156,0,Low
C106572,0.5727075758886042,1,Medium
C106573,0.32794731551741313,0,Low
C106574,0.5330857564046813,1,Medium
C106575,0.34211260117977466,0,Medium
C106576,0.6547783847070904,1,Medium
C106577,0.38090941319041555,0,Medium
C106578,0.5363790251006856,1,Medium
C106579,0.7258634873106188,1,High
C106580,0.5100169209552646,1,Medium
C106581,0.2593589433976068,0,Low
C106582,0.6939966189340707,1,High
C106583,0.7510358004182842,1,High
C106584,0.41033047081365187,0,Medium
C106585,0.7760786297291788,1,High
C106586,0.24334550667499535,0,Low
C106587,0.24194518107824287,0,Low
C106588,0.3326263287613538,0,Medium
C106589,0.5138889576367299,1,Medium
C106590,0.22740485305359343,0,Low
C106591,0.2781166061153564,0,Low
C106592,0.6109082519401834,1,Medium
C106593,0.25078388382488165,0,Low
C106594,0.6698569564892036,1,High
C106595,0.5340112379294291,1,Medium
C106596,0.8003442298135622,1,High
C106597,0.46908755931786983,0,Medium
C106598,0.5710367578167864,1,Medium
C106599,0.5935046178791836,1,Medium
C106600,0.5061459409194443,1,Medium
C106601,0.6190916034505429,1,Medium
C106602,0.5088960094359832,1,Medium
C106603,0.24962004007550134,0,Low
C106604,0.7161139560715782,1,High
C106605,0.3220372918372393,0,Low
C106606,0.47604050656701713,0,Medium
C106607,0.42216705306426644,0,Medium
C106608,0.4928956451348144,0,Medium
C106609,0.6429059559177424,1,Medium
C106610,0.39426014717672014,0,Medium
C106611,0.4117874345836967,0,Medium
C106612,0.6308790860596396,1,Medium
C106613,0.7381836855726408,1,High
C106614,0.4781228254146438,0,Medium
C106615,0.3354835068127842,0,Medium
C106616,0.3173625623402566,0,Low
C106617,0.30183376637597453,0,Low
C106618,0.4325594255524693,0,Medium
C106619,0.5753566322930322,1,Medium
C106620,0.469850214021172,0,Medium
C106621,0.6998783859287468,1,High
C106622,0.6020895742985116,1,Medium
C106623,0.503071655914251,1,Medium
C106624,0.5351673979974227,1,Medium
C106625,0.5062877961397377,1,Medium
C106626,0.7379023589470166,1,High
C106627,0.7158282254798974,1,High
C106628,0.3750413572418985,0,Medium
C106629,0.6274632833253402,1,Medium
C106630,0.6409515004321987,1,Medium
C106631,0.4692566147228885,0,Medium
C106632,0.6921262440879085,1,High
C106633,0.273771370095033,0,Low
C106634,0.7171680212602597,1,High
C106635,0.5261742755446048,1,Medium
C106636,0.6228102763232393,1,Medium
C106637,0.4608413660617754,0,Medium
C106638,0.5738989663278447,1,Medium
C106639,0.4956672816405038,0,Medium
C106640,0.29177592835488325,0,Low
C106641,0.5963947846589044,1,Medium
C106642,0.5993109172996515,1,Medium
C106643,0.5289781826956235,1,Medium
C106644,0.2569096426208829,0,Low
C106645,0.5389541843224497,1,Medium
C106646,0.29425702831933087,0,Low
C106647,0.502736561092669,1,Medium
C106648,0.3090865991422916,0,Low
C106649,0.4091994298530472,0,Medium
C106650,0.380301559938581,0,Medium
C106651,0.7467149426416113,1,High
C106652,0.7440761558424366,1,High
C106653,0.298163137677779,0,Low
C106654,0.32719031009336413,0,Low
C106655,0.12742595817134916,0,Low
C106656,0.7425327886542452,1,High
C106657,0.3656804728090674,0,Medium
C106658,0.6638708789925286,1,High
C106659,0.6416552875192121,1,Medium
C106660,0.6104658580578509,1,Medium
C106661,0.4046253982311342,0,Medium
C106662,0.6314715409575188,1,Medium
C106663,0.4774783480083872,0,Medium
C106664,0.3695504685533018,0,Medium
C106665,0.23342623600149323,0,Low
C106666,0.36435572784359205,0,Medium
C106667,0.41588486038873895,0,Medium
C106668,0.5405169469965742,1,Medium
C106669,0.5834671140940418,1,Medium
C106670,0.3756832157523704,0,Medium
C106671,0.6980758391473537,1,High
C106672,0.5020231510872373,1,Medium
C106673,0.6680031356210802,1,High
C106674,0.5319066864500541,1,Medium
C106675,0.6991686304296726,1,High
C106676,0.5552402608080594,1,Medium
C106677,0.5941921095287578,1,Medium
C106678,0.6277427120859382,1,Medium
C106679,0.4931665227144661,0,Medium
C106680,0.8471106703431063,1,High
C106681,0.7796361530414825,1,High
C106682,0.36420356412618493,0,Medium
C106683,0.4311512916062746,0,Medium
C106684,0.6235321510978936,1,Medium
C106685,0.33741287807827286,0,Medium
C106686,0.6408632516120469,1,Medium
C106687,0.6222550581904818,1,Medium
C106688,0.6311431262338865,1,Medium
C106689,0.19166096908671862,0,Low
C106690,0.4725998952766815,0,Medium
C106691,0.43352414907057574,0,Medium
C106692,0.4303099932242622,0,Medium
C106693,0.7955777152921214,1,High
C106694,0.621425463951981,1,Medium
C106695,0.42403972495646947,0,Medium
C106696,0.4987096826748517,0,Medium
C106697,0.14846779083682118,0,Low
C106698,0.5853013571396525,1,Medium
C106699,0.32996066182887523,0,Low
C106700,0.3642657677230021,0,Medium
C106701,0.4158831674385935,0,Medium
C106702,0.4519366612530543,0,Medium
C106703,0.5370844698519831,1,Medium
C106704,0.8204449848968152,1,High
C106705,0.40002968420805546,0,Medium
C106706,0.4264462244268503,0,Medium
C106707,0.4037421887898602,0,Medium
C106708,0.4669205043726989,0,Medium
C106709,0.3267071645600604,0,Low
C106710,0.6600172669177472,1,High
C106711,0.23237335262731226,0,Low
C106712,0.6543669171355933,1,Medium
C106713,0.5014575151229314,1,Medium
C106714,0.3807330528551787,0,Medium
C106715,0.5783740184380597,1,Medium
C106716,0.3536164814675808,0,Medium
C106717,0.5804747763661693,1,Medium
C106718,0.47894056775586874,0,Medium
C106719,0.5444301062684058,1,Medium
C106720,0.6066060541496441,1,Medium
C106721,0.13283978656512188,0,Low
C106722,0.6409371383329632,1,Medium
C106723,0.8503259825715266,1,High
C106724,0.6364811360051518,1,Medium
C106725,0.45474155329666144,0,Medium
C106726,0.5355311078486316,1,Medium
C106727,0.29727955432108555,0,Low
C106728,0.34710932683226003,0,Medium
C106729,0.553115888272323,1,Medium
C106730,0.7873556590419158,1,High
C106731,0.7292100039298028,1,High
C106732,0.4831656402140507,0,Medium
C106733,0.7729105227502201,1,High
C106734,0.5734535419669033,1,Medium
C106735,0.2503296240236122,0,Low
C106736,0.45089419251509716,0,Medium
C106737,0.4825399584471491,0,Medium
C106738,0.6977246577412888,1,High
C106739,0.4565496959784972,0,Medium
C106740,0.5316659468462616,1,Medium
C106741,0.4394146781665852,0,Medium
C106742,0.3767467394252739,0,Medium
C106743,0.310723382825459,0,Low
C106744,0.4820367810884453,0,Medium
C106745,0.38521109378552404,0,Medium
C106746,0.6101055270050001,1,Medium
C106747,0.28729926172289955,0,Low
C106748,0.6497934385636932,1,Medium
C106749,0.5641304274172247,1,Medium
C106750,0.26954259083830534,0,Low
C106751,0.5661130141152106,1,Medium
C106752,0.7114628668236705,1,High
C106753,0.5489316236017998,1,Medium
C106754,0.2733712179542279,0,Low
C106755,0.830780218053317,1,High
C106756,0.4608412290722873,0,Medium
C106757,0.6101771111831386,1,Medium
C106758,0.539131510225111,1,Medium
C106759,0.5451951068786236,1,Medium
C106760,0.30207917880697466,0,Low
C106761,0.512133554291442,1,Medium
C106762,0.31586373097816034,0,Low
C106763,0.26615922561343824,0,Low
C106764,0.4689667832891443,0,Medium
C106765,0.5601379475625717,1,Medium
C106766,0.4418099472674486,0,Medium
C106767,0.3783845173829217,0,Medium
C106768,0.6982961694670952,1,High
C106769,0.43178134550929664,0,Medium
C106770,0.5347415872299669,1,Medium
C106771,0.5918745217423657,1,Medium
C106772,0.6278145812340133,1,Medium
C106773,0.6070398463184495,1,Medium
C106774,0.28303066754143985,0,Low
C106775,0.5599541351121721,1,Medium
C106776,0.2853325396005129,0,Low
C106777,0.45968547218683736,0,Medium
C106778,0.6902124574524781,1,High
C106779,0.46307367012471384,0,Medium
C106780,0.7043264664534359,1,High
C106781,0.3906348104544628,0,Medium
C106782,0.5324093791330252,1,Medium
C106783,0.35638447645179155,0,Medium
C106784,0.24007408225995064,0,Low
C106785,0.7787528798373947,1,High
C106786,0.570442687057902,1,Medium
C106787,0.6942204074224538,1,High
C106788,0.16232993768167717,0,Low
C106789,0.5876007965942942,1,Medium
C106790,0.7224555779038979,1,High
C106791,0.14144891558867698,0,Low
C106792,0.638867670454893,1,Medium
C106793,0.7813504755357044,1,High
C106794,0.7090534410785688,1,High
C106795,0.4381997417211741,0,Medium
C106796,0.48934408096180465,0,Medium
C106797,0.6526930910787357,1,Medium
C106798,0.5910025425802299,1,Medium
C106799,0.45831020865075855,0,Medium
C106800,0.25507800969573924,0,Low
C106801,0.46763281403954987,0,Medium
C106802,0.5807887393697653,1,Medium
C106803,0.565577339988042,1,Medium
C106804,0.3540932884507718,0,Medium
C106805,0.22588558100912026,0,Low
C106806,0.7052030607564587,1,High
C106807,0.30185865278483115,0,Low
C106808,0.5739824584390845,1,Medium
C106809,0.7597308072158396,1,High
C106810,0.7868305069318985,1,High
C106811,0.25453690817776453,0,Low
C106812,0.2624975810775274,0,Low
C106813,0.6174213588925391,1,Medium
C106814,0.5318119210815012,1,Medium
C106815,0.81691418325117,1,High
C106816,0.3732811287287852,0,Medium
C106817,0.5312227057023855,1,Medium
C106818,0.7696774001102077,1,High
C106819,0.4786410779914501,0,Medium
C106820,0.7267179619744534,1,High
C106821,0.39373598025164597,0,Medium
C106822,0.6879049791027062,1,High
C106823,0.45426065134075355,0,Medium
C106824,0.6418562075191628,1,Medium
C106825,0.8464787334352357,1,High
C106826,0.32389261067056485,0,Low
C106827,0.31807999420084465,0,Low
C106828,0.6088627630863033,1,Medium
C106829,0.4723029681757358,0,Medium
C106830,0.40026407680464066,0,Medium
C106831,0.393544135420518,0,Medium
C106832,0.22065195152578498,0,Low
C106833,0.4269442527918027,0,Medium
C106834,0.5776440121907592,1,Medium
C106835,0.4487351086532605,0,Medium
C106836,0.5805965815025028,1,Medium
C106837,0.7083830396582309,1,High
C106838,0.28091695174281356,0,Low
C106839,0.42300446479456594,0,Medium
C106840,0.813611456458905,1,High
C106841,0.6039768746455663,1,Medium
C106842,0.3703379563595537,0,Medium
C106843,0.7584299680750821,1,High
C106844,0.6208792186583326,1,Medium
C106845,0.11526987283449532,0,Low
C106846,0.5496560080020928,1,Medium
C106847,0.31440787072311976,0,Low
C106848,0.26310007913709116,0,Low
C106849,0.6774439656647543,1,High
C106850,0.4560008074275299,0,Medium
C106851,0.1916687845973653,0,Low
C106852,0.4220747902906726,0,Medium
C106853,0.13575490637891974,0,Low
C106854,0.6098822528140707,1,Medium
C106855,0.21629660971188372,0,Low
C106856,0.46732085125126827,0,Medium
C106857,0.5709605129263194,1,Medium
C106858,0.39744355861594016,0,Medium
C106859,0.5108928940370842,1,Medium
C106860,0.515714024118702,1,Medium
C106861,0.420312181197584,0,Medium
C106862,0.8162825208324656,1,High
C106863,0.6165677714971239,1,Medium
C106864,0.3480549645593315,0,Medium
C106865,0.294408525033201,0,Low
C106866,0.4504245791504467,0,Medium
C106867,0.4569018901820847,0,Medium
C106868,0.42775327020153775,0,Medium
C106869,0.3025629435505807,0,Low
C106870,0.7670897568028305,1,High
C106871,0.5947505445223816,1,Medium
C106872,0.5137866282230035,1,Medium
C106873,0.4612149221945217,0,Medium
C106874,0.8261749621430241,1,High
C106875,0.7416805798536281,1,High
C106876,0.515398222985571,1,Medium
C106877,0.313026137408501,0,Low
C106878,0.599611557468899,1,Medium
C106879,0.6254039070184378,1,Medium
C106880,0.419574256372352,0,Medium
C106881,0.5795849691967013,1,Medium
C106882,0.32792036197564883,0,Low
C106883,0.5292687322661235,1,Medium
C106884,0.6954983799522546,1,High
C106885,0.2842886217462663,0,Low
C106886,0.2662178217690073,0,Low
C106887,0.6847770357078808,1,High
C106888,0.3891940636648522,0,Medium
C106889,0.5757377706258116,1,Medium
C106890,0.4098760718335876,0,Medium
C106891,0.6353111362276307,1,Medium
C106892,0.30439551720008445,0,Low
C106893,0.2956808565988607,0,Low
C106894,0.6484983753620214,1,Medium
C106895,0.4959085730551251,0,Medium
C106896,0.26729703258710297,0,Low
C106897,0.703939392638481,1,High
C106898,0.6219448779187656,1,Medium
C106899,0.34582973649651677,0,Medium
C106900,0.5388002613300408,1,Medium
C106901,0.7572026096341044,1,High
C106902,0.5745085871962318,1,Medium
C106903,0.22307096643535815,0,Low
C106904,0.18584277968732324,0,Low
C106905,0.568243672115244,1,Medium
C106906,0.6571388040914036,1,Medium
C106907,0.623610294180135,1,Medium
C106908,0.19104005101609597,0,Low
C106909,0.3273416689725945,0,Low
C106910,0.2532000705283754,0,Low
C106911,0.30553862472087134,0,Low
C106912,0.7313502819759552,1,High
C106913,0.6626896686119842,1,High
C106914,0.6189514654903968,1,Medium
C106915,0.5592516631620532,1,Medium
C106916,0.635801930768304,1,Medium
C106917,0.6203348270228999,1,Medium
C106918,0.39167054913735877,0,Medium
C106919,0.4853467143569256,0,Medium
C106920,0.2834646925556649,0,Low
C106921,0.4448834117902521,0,Medium
C106922,0.6119544415450874,1,Medium
C106923,0.4659720858163173,0,Medium
C106924,0.7482535995119693,1,High
C106925,0.8530632159372175,1,High
C106926,0.3805634070415115,0,Medium
C106927,0.31819218162323454,0,Low
C106928,0.4891456053207402,0,Medium
C106929,0.5931303730465416,1,Medium
C106930,0.7594508681390366,1,High
C106931,0.2835288937297309,0,Low
C106932,0.4196373631245611,0,Medium
C106933,0.45615056282479294,0,Medium
C106934,0.508959068272763,1,Medium
C106935,0.5740588114090345,1,Medium
C106936,0.6952289667063629,1,High
C106937,0.4382386977194883,0,Medium
C106938,0.6082451315611023,1,Medium
C106939,0.5609520238252429,1,Medium
C106940,0.21406159889338083,0,Low
C106941,0.5320705294179898,1,Medium
C106942,0.8251995483622971,1,High
C106943,0.6053189557682965,1,Medium
C106944,0.6782304804866731,1,High
C106945,0.5082615021196534,1,Medium
C106946,0.733079206891182,1,High
C106947,0.42343113465718557,0,Medium
C106948,0.5745204962300974,1,Medium
C106949,0.590973805678352,1,Medium
C106950,0.48915380975902156,0,Medium
C106951,0.524770721919338,1,Medium
C106952,0.5244184515477225,1,Medium
C106953,0.5518490605382668,1,Medium
C106954,0.4962534147287386,0,Medium
C106955,0.4405447060569602,0,Medium
C106956,0.43286894673016224,0,Medium
C106957,0.27996865156784284,0,Low
C106958,0.6005580769605136,1,Medium
C106959,0.4350280349450007,0,Medium
C106960,0.12835161191170502,0,Low
C106961,0.502393339860496,1,Medium
C106962,0.5027494901686824,1,Medium
C106963,0.7025967052616334,1,High
C106964,0.6074563850031818,1,Medium
C106965,0.54253267124004,1,Medium
C106966,0.3849795516417703,0,Medium
C106967,0.3887895458757416,0,Medium
C106968,0.4415890038938661,0,Medium
C106969,0.33425049964652476,0,Medium
C106970,0.6965858829337044,1,High
C106971,0.42225324943730114,0,Medium
C106972,0.5212154938688283,1,Medium
C106973,0.48238733090486974,0,Medium
C106974,0.5537206624447584,1,Medium
C106975,0.6652862236557902,1,High
C106976,0.7246610941258339,1,High
C106977,0.4398532310062601,0,Medium
C106978,0.3794498854461194,0,Medium
C106979,0.5314446575736506,1,Medium
C106980,0.5236060903581027,1,Medium
C106981,0.6310023601948109,1,Medium
C106982,0.4331239250951822,0,Medium
C106983,0.4652383515996261,0,Medium
C106984,0.5874081323678022,1,Medium
C106985,0.3704297498656228,0,Medium
C106986,0.41340424083215926,0,Medium
C106987,0.772296707989712,1,High
C106988,0.47027891515765674,0,Medium
C106989,0.6699958018398395,1,High
C106990,0.49618189201226315,0,Medium
C106991,0.826225775828174,1,High
C106992,0.4645274298594733,0,Medium
C106993,0.3589766297073145,0,Medium
C106994,0.5370746782712784,1,Medium
C106995,0.7042620737450889,1,High
C106996,0.1860991290397326,0,Low
C106997,0.3025062018300843,0,Low
C106998,0.5928347043388104,1,Medium
C106999,0.5601975844125489,1,Medium
C107000,0.8176371844058296,1,High
C107001,0.39373764777512604,0,Medium
C107002,0.7323964462899434,1,High
C107003,0.35544437748451574,0,Medium
C107004,0.3254000816102141,0,Low
C107005,0.4874835062186402,0,Medium
C107006,0.6703323175875805,1,High
C107007,0.2701237409869925,0,Low
C107008,0.5202621268842167,1,Medium
C107009,0.4410594179006222,0,Medium
C107010,0.667118584439804,1,High
C107011,0.427636892086856,0,Medium
C107012,0.5228825768025057,1,Medium
C107013,0.7501353524906903,1,High
C107014,0.2653249057684683,0,Low
C107015,0.21328210293450564,0,Low
C107016,0.3428269994446421,0,Medium
C107017,0.32997596248642674,0,Low
C107018,0.20553267812183526,0,Low
C107019,0.6941615735297245,1,High
C107020,0.7089582018558993,1,High
C107021,0.5747733972965953,1,Medium
C107022,0.4407076751245389,0,Medium
C107023,0.5645722938087172,1,Medium
C107024,0.6731675111341084,1,High
C107025,0.5196015031398676,1,Medium
C107026,0.5246056037693098,1,Medium
C107027,0.34386888145871614,0,Medium
C107028,0.49148889438634574,0,Medium
C107029,0.812070646642969,1,High
C107030,0.4365784650338997,0,Medium
C107031,0.24142687863428847,0,Low
C107032,0.5093647317556875,1,Medium
C107033,0.29762484162260955,0,Low
C107034,0.6186644118113814,1,Medium
C107035,0.36369408318042734,0,Medium
C107036,0.630516945964183,1,Medium
C107037,0.5667647466096121,1,Medium
C107038,0.5263739849873705,1,Medium
C107039,0.41213253150914014,0,Medium
C107040,0.6466295652482271,1,Medium
C107041,0.7338089009715655,1,High
C107042,0.4407699494715418,0,Medium
C107043,0.39160392559610663,0,Medium
C107044,0.4448643436558391,0,Medium
C107045,0.32628171966032893,0,Low
C107046,0.5061023396848596,1,Medium
C107047,0.45299181144333234,0,Medium
C107048,0.5619641413267624,1,Medium
C107049,0.5144118429409634,1,Medium
C107050,0.4468458865354775,0,Medium
C107051,0.15372001567745064,0,Low
C107052,0.3719349883855817,0,Medium
C107053,0.36536703142147003,0,Medium
C107054,0.3704185168665982,0,Medium
C107055,0.8475462563075732,1,High
C107056,0.4185168009830489,0,Medium
C107057,0.3338800662186408,0,Medium
C107058,0.45752429241070364,0,Medium
C107059,0.4869774895131361,0,Medium
C107060,0.6558937208107289,1,Medium
C107061,0.5688927712106641,1,Medium
C107062,0.6424549791702991,1,Medium
C107063,0.2847132359685159,0,Low
C107064,0.18288141821813594,0,Low
C107065,0.18502893781741592,0,Low
C107066,0.6183709565151367,1,Medium
C107067,0.6449660914332858,1,Medium
C107068,0.6227607297117678,1,Medium
C107069,0.710091664024048,1,High
C107070,0.69123289321406,1,High
C107071,0.6173147745718188,1,Medium
C107072,0.32639086317650307,0,Low
C107073,0.6290682479765765,1,Medium
C107074,0.34243988881016335,0,Medium
C107075,0.2667765102270808,0,Low
C107076,0.4608906802169852,0,Medium
C107077,0.28127927626047267,0,Low
C107078,0.7307485729879235,1,High
C107079,0.6001375828033378,1,Medium
C107080,0.45846940700048844,0,Medium
C107081,0.4726401782202052,0,Medium
C107082,0.2731906022210329,0,Low
C107083,0.6557502291429107,1,Medium
C107084,0.6121548587571376,1,Medium
C107085,0.5258213699815446,1,Medium
C107086,0.5753890409798321,1,Medium
C107087,0.6961490251522291,1,High
C107088,0.5612316782947044,1,Medium
C107089,0.5323110491070774,1,Medium
C107090,0.25467075277125983,0,Low
C107091,0.688840636348479,1,High
C107092,0.35154046088491436,0,Medium
C107093,0.2939117123503,0,Low
C107094,0.5969194583359503,1,Medium
C107095,0.4159732890915764,0,Medium
C107096,0.37415904892776525,0,Medium
C107097,0.4155202230427229,0,Medium
C107098,0.4637864087624105,0,Medium
C107099,0.6432519220604975,1,Medium
C107100,0.40994510800369843,0,Medium
C107101,0.5620836875920863,1,Medium
C107102,0.5068371827908047,1,Medium
C107103,0.45433324546761317,0,Medium
C107104,0.33905196531885723,0,Medium
C107105,0.19462511673463692,0,Low
C107106,0.6473287720517201,1,Medium
C107107,0.5133562284398572,1,Medium
C107108,0.7538526662967504,1,High
